1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 2200000057009141
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Sep 07 13:56:01 CEST 2017
Mission Sample Count:  2744
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Sep 07 13:56:01 CEST 2017
Total Mission Samples:  2744
Total Device Samples:  3357
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
10/11/17 12:56:01,C,-1,943
10/11/17 15:56:01,C,-0,94
10/11/17 18:56:01,C,-0,439
10/11/17 21:56:01,C,-0,439
11/11/17 00:56:01,C,-0,439
11/11/17 03:56:01,C,-0,439
11/11/17 06:56:01,C,-0,439
11/11/17 09:56:01,C,-0,439
11/11/17 12:56:01,C,0,062
11/11/17 15:56:01,C,0,062
11/11/17 18:56:01,C,0,062
11/11/17 21:56:01,C,0,062
12/11/17 00:56:01,C,0,062
12/11/17 03:56:01,C,-0,439
12/11/17 06:56:01,C,-0,94
12/11/17 09:56:01,C,-0,94
12/11/17 12:56:01,C,-0,439
12/11/17 15:56:01,C,0,062
12/11/17 18:56:01,C,0,062
12/11/17 21:56:01,C,0,062
13/11/17 00:56:01,C,-0,439
13/11/17 03:56:01,C,-0,94
13/11/17 06:56:01,C,-1,441
13/11/17 09:56:01,C,-1,943
13/11/17 12:56:01,C,-1,943
13/11/17 15:56:01,C,-1,943
13/11/17 18:56:01,C,-1,943
13/11/17 21:56:01,C,-2,444
14/11/17 00:56:01,C,-2,444
14/11/17 03:56:01,C,-2,946
14/11/17 06:56:01,C,-2,946
14/11/17 09:56:01,C,-3,447
14/11/17 12:56:01,C,-2,946
14/11/17 15:56:01,C,-2,444
14/11/17 18:56:01,C,-2,946
14/11/17 21:56:01,C,-3,447
15/11/17 00:56:01,C,-3,447
15/11/17 03:56:01,C,-3,447
15/11/17 06:56:01,C,-3,447
15/11/17 09:56:01,C,-2,946
15/11/17 12:56:01,C,-2,444
15/11/17 15:56:01,C,-1,943
15/11/17 18:56:01,C,-1,441
15/11/17 21:56:01,C,-1,943
16/11/17 00:56:01,C,-2,444
16/11/17 03:56:01,C,-2,444
16/11/17 06:56:01,C,-2,946
16/11/17 09:56:01,C,-2,946
16/11/17 12:56:01,C,-2,444
16/11/17 15:56:01,C,-1,943
16/11/17 18:56:01,C,-1,943
16/11/17 21:56:01,C,-2,444
17/11/17 00:56:01,C,-2,444
17/11/17 03:56:01,C,-2,444
17/11/17 06:56:01,C,-2,444
17/11/17 09:56:01,C,-2,444
17/11/17 12:56:01,C,-1,943
17/11/17 15:56:01,C,-0,94
17/11/17 18:56:01,C,-1,441
17/11/17 21:56:01,C,-1,441
18/11/17 00:56:01,C,-1,441
18/11/17 03:56:01,C,-1,943
18/11/17 06:56:01,C,-2,444
18/11/17 09:56:01,C,-2,444
18/11/17 12:56:01,C,-2,444
18/11/17 15:56:01,C,-1,441
18/11/17 18:56:01,C,-2,444
18/11/17 21:56:01,C,-2,946
19/11/17 00:56:01,C,-2,946
19/11/17 03:56:01,C,-3,447
19/11/17 06:56:01,C,-3,447
19/11/17 09:56:01,C,-2,946
19/11/17 12:56:01,C,-2,444
19/11/17 15:56:01,C,-1,441
19/11/17 18:56:01,C,-1,943
19/11/17 21:56:01,C,-1,943
20/11/17 00:56:01,C,-2,444
20/11/17 03:56:01,C,-2,444
20/11/17 06:56:01,C,-2,444
20/11/17 09:56:01,C,-2,444
20/11/17 12:56:01,C,-1,943
20/11/17 15:56:01,C,-1,441
20/11/17 18:56:01,C,-1,441
20/11/17 21:56:01,C,-1,943
21/11/17 00:56:01,C,-1,943
21/11/17 03:56:01,C,-1,943
21/11/17 06:56:01,C,-1,943
21/11/17 09:56:01,C,-2,444
21/11/17 12:56:01,C,-1,943
21/11/17 15:56:01,C,-0,94
21/11/17 18:56:01,C,-1,441
21/11/17 21:56:01,C,-1,943
22/11/17 00:56:01,C,-1,943
22/11/17 03:56:01,C,-1,943
22/11/17 06:56:01,C,-1,943
22/11/17 09:56:01,C,-1,943
22/11/17 12:56:01,C,-1,441
22/11/17 15:56:01,C,-0,94
22/11/17 18:56:01,C,-1,441
22/11/17 21:56:01,C,-1,943
23/11/17 00:56:01,C,-1,943
23/11/17 03:56:01,C,-1,943
23/11/17 06:56:01,C,-1,943
23/11/17 09:56:01,C,-1,441
23/11/17 12:56:01,C,-0,94
23/11/17 15:56:01,C,-0,439
23/11/17 18:56:01,C,-0,94
23/11/17 21:56:01,C,-0,94
24/11/17 00:56:01,C,-1,441
24/11/17 03:56:01,C,-1,441
24/11/17 06:56:01,C,-0,94
24/11/17 09:56:01,C,-0,439
24/11/17 12:56:01,C,0,062
24/11/17 15:56:01,C,0,564
24/11/17 18:56:01,C,0,062
24/11/17 21:56:01,C,0,062
25/11/17 00:56:01,C,0,564
25/11/17 03:56:01,C,0,564
25/11/17 06:56:01,C,0,564
25/11/17 09:56:01,C,0,564
25/11/17 12:56:01,C,0,564
25/11/17 15:56:01,C,0,564
25/11/17 18:56:01,C,-0,439
25/11/17 21:56:01,C,-2,444
26/11/17 00:56:01,C,-3,447
26/11/17 03:56:01,C,-5,453
26/11/17 06:56:01,C,-6,456
26/11/17 09:56:01,C,-5,453
26/11/17 12:56:01,C,-4,45
26/11/17 15:56:01,C,-4,951
26/11/17 18:56:01,C,-5,453
26/11/17 21:56:01,C,-5,954
27/11/17 00:56:01,C,-5,954
27/11/17 03:56:01,C,-5,954
27/11/17 06:56:01,C,-5,954
27/11/17 09:56:01,C,-5,954
27/11/17 12:56:01,C,-3,948
27/11/17 15:56:01,C,-3,948
27/11/17 18:56:01,C,-4,951
27/11/17 21:56:01,C,-4,951
28/11/17 00:56:01,C,-4,45
28/11/17 03:56:01,C,-3,948
28/11/17 06:56:01,C,-4,45
28/11/17 09:56:01,C,-4,951
28/11/17 12:56:01,C,-3,948
28/11/17 15:56:01,C,-3,447
28/11/17 18:56:01,C,-4,951
