1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 21 09:20:01 CEST 2015
Mission Sample Count:  2970
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 21 09:20:01 CEST 2015
Total Mission Samples:  2970
Total Device Samples:  9732
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
23/09/15 21:20:01,C,2,065
24/09/15 00:20:01,C,0,055
24/09/15 03:20:01,C,-0,951
24/09/15 06:20:01,C,0,055
24/09/15 09:20:01,C,0,558
24/09/15 12:20:01,C,4,577
24/09/15 15:20:01,C,7,59
24/09/15 18:20:01,C,7,088
24/09/15 21:20:01,C,4,075
25/09/15 00:20:01,C,3,07
25/09/15 03:20:01,C,2,568
25/09/15 06:20:01,C,2,568
25/09/15 09:20:01,C,2,568
25/09/15 12:20:01,C,5,582
25/09/15 15:20:01,C,8,091
25/09/15 18:20:01,C,6,586
25/09/15 21:20:01,C,4,577
26/09/15 00:20:01,C,3,07
26/09/15 03:20:01,C,2,065
26/09/15 06:20:01,C,1,563
26/09/15 09:20:01,C,1,06
26/09/15 12:20:01,C,4,577
26/09/15 15:20:01,C,8,091
26/09/15 18:20:01,C,6,586
26/09/15 21:20:01,C,4,577
27/09/15 00:20:01,C,2,568
27/09/15 03:20:01,C,1,06
27/09/15 06:20:01,C,1,06
27/09/15 09:20:01,C,0,558
27/09/15 12:20:01,C,3,573
27/09/15 15:20:01,C,6,586
27/09/15 18:20:01,C,6,084
27/09/15 21:20:01,C,3,573
28/09/15 00:20:01,C,2,065
28/09/15 03:20:01,C,0,558
28/09/15 06:20:01,C,0,055
28/09/15 09:20:01,C,0,055
28/09/15 12:20:01,C,2,568
28/09/15 15:20:01,C,5,079
28/09/15 18:20:01,C,5,582
28/09/15 21:20:01,C,4,577
29/09/15 00:20:01,C,3,573
29/09/15 03:20:01,C,0,055
29/09/15 06:20:01,C,-0,951
29/09/15 09:20:01,C,-1,453
29/09/15 12:20:01,C,2,568
29/09/15 15:20:01,C,5,582
29/09/15 18:20:01,C,3,07
29/09/15 21:20:01,C,2,568
30/09/15 00:20:01,C,2,065
30/09/15 03:20:01,C,2,568
30/09/15 06:20:01,C,2,568
30/09/15 09:20:01,C,3,07
30/09/15 12:20:01,C,4,075
30/09/15 15:20:01,C,4,075
30/09/15 18:20:01,C,4,577
30/09/15 21:20:01,C,2,568
01/10/15 00:20:01,C,2,568
01/10/15 03:20:01,C,2,065
01/10/15 06:20:01,C,1,563
01/10/15 09:20:01,C,1,563
01/10/15 12:20:01,C,5,079
01/10/15 15:20:01,C,6,586
01/10/15 18:20:01,C,4,577
01/10/15 21:20:01,C,1,563
02/10/15 00:20:01,C,2,065
02/10/15 03:20:01,C,1,563
02/10/15 06:20:01,C,1,06
02/10/15 09:20:01,C,1,06
02/10/15 12:20:01,C,1,563
02/10/15 15:20:01,C,4,577
02/10/15 18:20:01,C,4,577
02/10/15 21:20:01,C,1,563
03/10/15 00:20:01,C,1,563
03/10/15 03:20:01,C,2,065
03/10/15 06:20:01,C,2,568
03/10/15 09:20:01,C,3,07
03/10/15 12:20:01,C,4,075
03/10/15 15:20:01,C,4,577
03/10/15 18:20:01,C,2,568
03/10/15 21:20:01,C,0,558
04/10/15 00:20:01,C,0,558
04/10/15 03:20:01,C,0,558
04/10/15 06:20:01,C,2,065
04/10/15 09:20:01,C,3,573
04/10/15 12:20:01,C,6,586
04/10/15 15:20:01,C,6,586
04/10/15 18:20:01,C,8,091
04/10/15 21:20:01,C,5,582
05/10/15 00:20:01,C,5,582
05/10/15 03:20:01,C,5,582
05/10/15 06:20:01,C,7,088
05/10/15 09:20:01,C,8,091
05/10/15 12:20:01,C,8,091
05/10/15 15:20:01,C,9,095
05/10/15 18:20:01,C,8,091
05/10/15 21:20:01,C,6,586
06/10/15 00:20:01,C,5,582
06/10/15 03:20:01,C,5,079
06/10/15 06:20:01,C,5,582
06/10/15 09:20:01,C,5,079
06/10/15 12:20:01,C,5,582
06/10/15 15:20:01,C,8,593
06/10/15 18:20:01,C,6,586
06/10/15 21:20:01,C,5,079
07/10/15 00:20:01,C,4,075
07/10/15 03:20:01,C,3,573
07/10/15 06:20:01,C,2,568
07/10/15 09:20:01,C,2,568
07/10/15 12:20:01,C,4,577
07/10/15 15:20:01,C,5,079
07/10/15 18:20:01,C,4,075
07/10/15 21:20:01,C,3,07
08/10/15 00:20:01,C,2,568
08/10/15 03:20:01,C,2,065
08/10/15 06:20:01,C,1,563
08/10/15 09:20:01,C,1,06
08/10/15 12:20:01,C,3,573
08/10/15 15:20:01,C,6,084
08/10/15 18:20:01,C,5,582
08/10/15 21:20:01,C,3,573
09/10/15 00:20:01,C,2,065
09/10/15 03:20:01,C,0,558
09/10/15 06:20:01,C,0,055
09/10/15 09:20:01,C,-0,448
09/10/15 12:20:01,C,0,558
09/10/15 15:20:01,C,3,573
09/10/15 18:20:01,C,3,07
09/10/15 21:20:01,C,2,065
10/10/15 00:20:01,C,0,055
10/10/15 03:20:01,C,-0,951
10/10/15 06:20:01,C,-1,453
10/10/15 09:20:01,C,-1,453
10/10/15 12:20:01,C,0,055
10/10/15 15:20:01,C,3,07
10/10/15 18:20:01,C,3,573
10/10/15 21:20:01,C,1,06
11/10/15 00:20:01,C,0,055
11/10/15 03:20:01,C,-0,448
11/10/15 06:20:01,C,-0,951
11/10/15 09:20:01,C,-0,951
11/10/15 12:20:01,C,2,065
11/10/15 15:20:01,C,6,586
11/10/15 18:20:01,C,6,084
11/10/15 21:20:01,C,4,577
12/10/15 00:20:01,C,4,075
12/10/15 03:20:01,C,4,075
12/10/15 06:20:01,C,4,075
12/10/15 09:20:01,C,4,577
12/10/15 12:20:01,C,7,088
12/10/15 15:20:01,C,7,59
12/10/15 18:20:01,C,7,59
12/10/15 21:20:01,C,4,577
