1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: ED00000056F73441
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Wed Aug 15 17:00:01 CEST 2018
Mission Sample Count:  2896
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Aug 15 17:00:01 CEST 2018
Total Mission Samples:  2896
Total Device Samples:  6253
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
25/10/18 17:00:01,C,2,567
25/10/18 20:00:01,C,2,065
25/10/18 23:00:01,C,1,563
26/10/18 02:00:01,C,1,061
26/10/18 05:00:01,C,1,061
26/10/18 08:00:01,C,1,061
26/10/18 11:00:01,C,2,065
26/10/18 14:00:01,C,4,574
26/10/18 17:00:01,C,5,075
26/10/18 20:00:01,C,3,069
26/10/18 23:00:01,C,3,069
27/10/18 02:00:01,C,1,563
27/10/18 05:00:01,C,1,061
27/10/18 08:00:01,C,0,559
27/10/18 11:00:01,C,0,559
27/10/18 14:00:01,C,0,559
27/10/18 17:00:01,C,0,559
27/10/18 20:00:01,C,0,559
27/10/18 23:00:01,C,0,559
28/10/18 02:00:01,C,0,559
28/10/18 04:00:01,C,0,559
28/10/18 07:00:01,C,0,559
28/10/18 10:00:01,C,0,559
28/10/18 13:00:01,C,0,559
28/10/18 16:00:01,C,0,559
28/10/18 19:00:01,C,0,559
28/10/18 22:00:01,C,0,559
29/10/18 01:00:01,C,0,559
29/10/18 04:00:01,C,0,559
29/10/18 07:00:01,C,0,559
29/10/18 10:00:01,C,0,559
29/10/18 13:00:01,C,0,559
29/10/18 16:00:01,C,0,559
29/10/18 19:00:01,C,0,559
29/10/18 22:00:01,C,0,559
30/10/18 01:00:01,C,0,559
30/10/18 04:00:01,C,0,559
30/10/18 07:00:01,C,0,559
30/10/18 10:00:01,C,0,559
30/10/18 13:00:01,C,0,559
30/10/18 16:00:01,C,0,559
30/10/18 19:00:01,C,0,559
30/10/18 22:00:01,C,0,559
31/10/18 01:00:01,C,0,559
31/10/18 04:00:01,C,0,559
31/10/18 07:00:01,C,0,559
31/10/18 10:00:01,C,0,559
31/10/18 13:00:01,C,0,559
31/10/18 16:00:01,C,0,559
31/10/18 19:00:01,C,0,559
31/10/18 22:00:01,C,0,559
01/11/18 01:00:01,C,0,559
01/11/18 04:00:01,C,0,559
01/11/18 07:00:01,C,0,559
01/11/18 10:00:01,C,0,559
01/11/18 13:00:01,C,0,559
01/11/18 16:00:01,C,0,559
01/11/18 19:00:01,C,0,559
01/11/18 22:00:01,C,0,559
02/11/18 01:00:01,C,0,559
02/11/18 04:00:01,C,0,559
02/11/18 07:00:01,C,0,559
02/11/18 10:00:01,C,0,559
02/11/18 13:00:01,C,0,559
02/11/18 16:00:01,C,0,559
02/11/18 19:00:01,C,0,559
02/11/18 22:00:01,C,0,559
03/11/18 01:00:01,C,0,559
03/11/18 04:00:01,C,0,559
03/11/18 07:00:01,C,0,559
03/11/18 10:00:01,C,0,559
03/11/18 13:00:01,C,0,559
03/11/18 16:00:01,C,0,559
03/11/18 19:00:01,C,0,559
03/11/18 22:00:01,C,0,559
04/11/18 01:00:01,C,0,559
04/11/18 04:00:01,C,0,559
04/11/18 07:00:01,C,0,559
04/11/18 10:00:01,C,0,559
04/11/18 13:00:01,C,0,559
04/11/18 16:00:01,C,0,559
04/11/18 19:00:01,C,0,559
04/11/18 22:00:01,C,0,559
05/11/18 01:00:01,C,0,559
05/11/18 04:00:01,C,0,559
05/11/18 07:00:01,C,0,559
05/11/18 10:00:01,C,0,559
05/11/18 13:00:01,C,0,559
05/11/18 16:00:01,C,0,559
05/11/18 19:00:01,C,0,559
05/11/18 22:00:01,C,0,559
06/11/18 01:00:01,C,0,559
06/11/18 04:00:01,C,0,559
06/11/18 07:00:01,C,0,559
06/11/18 10:00:01,C,0,559
06/11/18 13:00:01,C,0,559
06/11/18 16:00:01,C,0,559
06/11/18 19:00:01,C,0,559
06/11/18 22:00:01,C,0,559
07/11/18 01:00:01,C,0,559
07/11/18 04:00:01,C,0,559
