1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A7000000209CCF41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Jul 28 13:59:01 CEST 2016
Mission Sample Count:  3088
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Jul 28 13:59:01 CEST 2016
Total Mission Samples:  3088
Total Device Samples:  12841
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
27/09/16 22:59:01,C,8,061
28/09/16 01:59:01,C,5,55
28/09/16 04:59:01,C,3,541
28/09/16 07:59:01,C,2,536
28/09/16 10:59:01,C,3,541
28/09/16 13:59:01,C,14,08
28/09/16 16:59:01,C,17,587
28/09/16 19:59:01,C,10,068
28/09/16 22:59:01,C,6,555
29/09/16 01:59:01,C,5,048
29/09/16 04:59:01,C,4,546
29/09/16 07:59:01,C,4,546
29/09/16 10:59:01,C,5,048
29/09/16 13:59:01,C,16,084
29/09/16 16:59:01,C,19,09
29/09/16 19:59:01,C,11,573
29/09/16 22:59:01,C,7,559
30/09/16 01:59:01,C,5,048
30/09/16 04:59:01,C,3,541
30/09/16 07:59:01,C,3,039
30/09/16 10:59:01,C,4,044
30/09/16 13:59:01,C,15,082
30/09/16 16:59:01,C,16,585
30/09/16 19:59:01,C,11,071
30/09/16 22:59:01,C,7,057
01/10/16 01:59:01,C,5,55
01/10/16 04:59:01,C,5,048
01/10/16 07:59:01,C,5,048
01/10/16 10:59:01,C,7,057
01/10/16 13:59:01,C,12,074
01/10/16 16:59:01,C,15,082
01/10/16 19:59:01,C,11,573
01/10/16 22:59:01,C,9,065
02/10/16 01:59:01,C,8,061
02/10/16 04:59:01,C,6,555
02/10/16 07:59:01,C,6,053
02/10/16 10:59:01,C,7,057
02/10/16 13:59:01,C,9,566
02/10/16 16:59:01,C,11,071
02/10/16 19:59:01,C,8,563
02/10/16 22:59:01,C,6,555
03/10/16 01:59:01,C,6,053
03/10/16 04:59:01,C,5,55
03/10/16 07:59:01,C,5,048
03/10/16 10:59:01,C,5,55
03/10/16 13:59:01,C,14,08
03/10/16 16:59:01,C,15,082
03/10/16 19:59:01,C,11,071
03/10/16 22:59:01,C,8,061
04/10/16 01:59:01,C,6,053
04/10/16 04:59:01,C,5,048
04/10/16 07:59:01,C,4,044
04/10/16 10:59:01,C,5,048
04/10/16 13:59:01,C,12,576
04/10/16 16:59:01,C,14,08
04/10/16 19:59:01,C,12,074
04/10/16 22:59:01,C,10,068
05/10/16 01:59:01,C,8,061
05/10/16 04:59:01,C,7,057
05/10/16 07:59:01,C,7,057
05/10/16 10:59:01,C,6,555
05/10/16 13:59:01,C,10,57
05/10/16 16:59:01,C,11,071
05/10/16 19:59:01,C,9,065
05/10/16 22:59:01,C,6,555
06/10/16 01:59:01,C,6,053
06/10/16 04:59:01,C,6,053
06/10/16 07:59:01,C,6,053
06/10/16 10:59:01,C,5,048
06/10/16 13:59:01,C,7,057
06/10/16 16:59:01,C,5,55
06/10/16 19:59:01,C,3,541
06/10/16 22:59:01,C,1,531
07/10/16 01:59:01,C,2,034
07/10/16 04:59:01,C,1,531
07/10/16 07:59:01,C,0,023
07/10/16 10:59:01,C,2,034
07/10/16 13:59:01,C,11,573
07/10/16 16:59:01,C,13,579
07/10/16 19:59:01,C,9,065
07/10/16 22:59:01,C,7,057
08/10/16 01:59:01,C,6,053
08/10/16 04:59:01,C,4,546
08/10/16 07:59:01,C,2,536
08/10/16 10:59:01,C,3,541
08/10/16 13:59:01,C,13,077
08/10/16 16:59:01,C,15,583
08/10/16 19:59:01,C,10,57
08/10/16 22:59:01,C,8,061
09/10/16 01:59:01,C,5,55
09/10/16 04:59:01,C,4,044
09/10/16 07:59:01,C,3,039
09/10/16 10:59:01,C,2,536
09/10/16 13:59:01,C,12,576
09/10/16 16:59:01,C,14,581
09/10/16 19:59:01,C,9,566
09/10/16 22:59:01,C,7,057
10/10/16 01:59:01,C,4,546
10/10/16 04:59:01,C,2,536
10/10/16 07:59:01,C,1,028
10/10/16 10:59:01,C,1,028
10/10/16 13:59:01,C,11,071
10/10/16 16:59:01,C,12,576
10/10/16 19:59:01,C,7,057
10/10/16 22:59:01,C,4,546
11/10/16 01:59:01,C,3,039
11/10/16 04:59:01,C,3,039
11/10/16 07:59:01,C,2,034
11/10/16 10:59:01,C,2,034
11/10/16 13:59:01,C,10,57
11/10/16 16:59:01,C,13,077
11/10/16 19:59:01,C,7,559
11/10/16 22:59:01,C,4,546
12/10/16 01:59:01,C,3,541
12/10/16 04:59:01,C,3,541
12/10/16 07:59:01,C,3,039
12/10/16 10:59:01,C,4,044
12/10/16 13:59:01,C,6,555
12/10/16 16:59:01,C,6,555
12/10/16 19:59:01,C,2,536
12/10/16 22:59:01,C,1,531
13/10/16 01:59:01,C,2,034
13/10/16 04:59:01,C,3,039
13/10/16 07:59:01,C,3,039
13/10/16 10:59:01,C,4,546
13/10/16 13:59:01,C,4,546
13/10/16 16:59:01,C,4,546
13/10/16 19:59:01,C,3,541
13/10/16 22:59:01,C,2,034
14/10/16 01:59:01,C,3,039
14/10/16 04:59:01,C,2,536
14/10/16 07:59:01,C,2,034
14/10/16 10:59:01,C,3,039
14/10/16 13:59:01,C,4,044
14/10/16 16:59:01,C,4,546
14/10/16 19:59:01,C,3,541
14/10/16 22:59:01,C,2,536
15/10/16 01:59:01,C,1,028
15/10/16 04:59:01,C,0,023
15/10/16 07:59:01,C,-0,48
15/10/16 10:59:01,C,1,028
15/10/16 13:59:01,C,9,566
15/10/16 16:59:01,C,9,566
15/10/16 19:59:01,C,4,546
15/10/16 22:59:01,C,2,536
16/10/16 01:59:01,C,3,039
16/10/16 04:59:01,C,3,541
16/10/16 07:59:01,C,3,541
16/10/16 10:59:01,C,4,546
16/10/16 13:59:01,C,9,065
16/10/16 16:59:01,C,10,068
16/10/16 19:59:01,C,6,555
16/10/16 22:59:01,C,5,048
17/10/16 01:59:01,C,4,546
17/10/16 04:59:01,C,4,044
17/10/16 07:59:01,C,3,541
17/10/16 10:59:01,C,4,546
17/10/16 13:59:01,C,6,555
17/10/16 16:59:01,C,7,559
17/10/16 19:59:01,C,6,555
17/10/16 22:59:01,C,4,546
18/10/16 01:59:01,C,4,044
18/10/16 04:59:01,C,2,536
18/10/16 07:59:01,C,2,536
18/10/16 10:59:01,C,3,541
18/10/16 13:59:01,C,11,071
18/10/16 16:59:01,C,12,074
18/10/16 19:59:01,C,8,061
18/10/16 22:59:01,C,5,048
19/10/16 01:59:01,C,3,541
19/10/16 04:59:01,C,2,536
19/10/16 07:59:01,C,1,028
19/10/16 10:59:01,C,2,034
19/10/16 13:59:01,C,10,068
19/10/16 16:59:01,C,10,068
19/10/16 19:59:01,C,5,55
19/10/16 22:59:01,C,3,039
20/10/16 01:59:01,C,1,531
